date,country,country_code,age_group,deaths,source_sheet
2024-03-01,South Africa,ZAF,65+,0,Mundial
2024-01-01,South Africa,ZAF,65+,0,Mundial
2024-08-01,Cambodia,KHM,0 a 4,0,Mundial
2024-08-01,South Africa,ZAF,0 a 4,0,Mundial
2024-06-01,South Africa,ZAF,65+,0,Mundial
2024-02-01,Bermuda,BMU,15 a 64,0,Mundial
2024-02-01,South Africa,ZAF,65+,0,Mundial
2024-07-01,Bermuda,BMU,65+,0,Mundial
2024-08-01,Cambodia,KHM,65+,0,Mundial
2024-07-01,South Africa,ZAF,0 a 4,0,Mundial
2024-12-01,Bermuda,BMU,65+,0,Mundial
2024-05-01,South Africa,ZAF,0 a 4,0,Mundial
2024-09-01,Cambodia,KHM,0 a 4,0,Mundial
2024-01-01,Bermuda,BMU,65+,0,Mundial
2024-03-01,South Africa,ZAF,0 a 4,0,Mundial
2024-05-01,South Africa,ZAF,5 a 14,0,Mundial
2024-09-01,Cambodia,KHM,65+,0,Mundial
2024-12-01,Cambodia,KHM,15 a 64,0,Mundial
2024-01-01,Venezuela (Bolivarian Republic of),VEN,0 a 4,0,Mundial
2024-04-01,South Africa,ZAF,65+,0,Mundial
2024-09-01,Slovakia,SVK,0 a 4,0,Mundial
2024-01-01,Cambodia,KHM,15 a 64,0,Mundial
2024-12-01,Slovakia,SVK,0 a 4,0,Mundial
2024-06-01,Venezuela (Bolivarian Republic of),VEN,0 a 4,0,Mundial
2024-12-01,Cambodia,KHM,0 a 4,0,Mundial
2024-05-01,Cambodia,KHM,65+,0,Mundial
2024-11-01,Slovakia,SVK,5 a 14,0,Mundial
2024-06-01,Cambodia,KHM,65+,0,Mundial
2024-05-01,Venezuela (Bolivarian Republic of),VEN,15 a 64,0,Mundial
2024-10-01,Cambodia,KHM,0 a 4,0,Mundial
2024-02-01,Bolivia (Plurinational State of),BOL,15 a 64,0,Mundial
2024-10-01,Cambodia,KHM,5 a 14,0,Mundial
2024-03-01,Bolivia (Plurinational State of),BOL,15 a 64,0,Mundial
2024-11-01,Cambodia,KHM,0 a 4,0,Mundial
2024-10-01,Venezuela (Bolivarian Republic of),VEN,15 a 64,0,Mundial
2024-11-01,Cambodia,KHM,5 a 14,0,Mundial
2024-01-01,Bolivia (Plurinational State of),BOL,65+,1,Mundial
2024-05-01,Cambodia,KHM,0 a 4,0,Mundial
2024-02-01,Bolivia (Plurinational State of),BOL,65+,1,Mundial
2024-07-01,Slovakia,SVK,65+,3,Mundial
2024-05-01,Venezuela (Bolivarian Republic of),VEN,5 a 14,0,Mundial
2024-01-01,Bolivia (Plurinational State of),BOL,15 a 64,0,Mundial
2024-10-01,Slovakia,SVK,65+,23,Mundial
2024-08-01,Bolivia (Plurinational State of),BOL,65+,0,Mundial
2024-10-01,Slovakia,SVK,5 a 14,0,Mundial
2024-07-01,Slovakia,SVK,5 a 14,0,Mundial
2024-06-01,Yemen,YEM,15 a 64,0,Mundial
2024-05-01,Yemen,YEM,5 a 14,0,Mundial
2024-03-01,Yemen,YEM,65+,0,Mundial
2024-02-01,Yemen,YEM,5 a 14,0,Mundial
2024-10-01,Slovakia,SVK,15 a 64,5,Mundial
2024-01-01,Yemen,YEM,5 a 14,0,Mundial
2024-11-01,Andorra,AND,15 a 64,0,Mundial
2024-11-01,Slovakia,SVK,0 a 4,0,Mundial
2024-08-01,Cambodia,KHM,15 a 64,0,Mundial
2024-11-01,Cambodia,KHM,65+,0,Mundial
2024-11-01,Cambodia,KHM,15 a 64,0,Mundial
2024-08-01,Cambodia,KHM,5 a 14,0,Mundial
2024-02-01,Cambodia,KHM,15 a 64,0,Mundial
2024-11-01,Slovakia,SVK,65+,10,Mundial
2024-09-01,Cambodia,KHM,15 a 64,0,Mundial
2024-09-01,Andorra,AND,0 a 4,0,Mundial
2024-09-01,Cambodia,KHM,5 a 14,0,Mundial
2024-02-01,Cambodia,KHM,5 a 14,0,Mundial
2024-12-01,Cambodia,KHM,65+,0,Mundial
2024-05-01,Bolivia (Plurinational State of),BOL,15 a 64,0,Mundial
2024-04-01,Cambodia,KHM,65+,0,Mundial
2024-09-01,Slovakia,SVK,65+,2,Mundial
2024-07-01,Bolivia (Plurinational State of),BOL,0 a 4,0,Mundial
2024-10-01,Andorra,AND,15 a 64,0,Mundial
2024-05-01,Cambodia,KHM,15 a 64,0,Mundial
2024-04-01,Cambodia,KHM,15 a 64,0,Mundial
2024-01-01,Cambodia,KHM,0 a 4,0,Mundial
2024-05-01,Cambodia,KHM,5 a 14,0,Mundial
2024-06-01,Bolivia (Plurinational State of),BOL,0 a 4,0,Mundial
2024-01-01,Cambodia,KHM,5 a 14,0,Mundial
2024-09-01,Slovakia,SVK,15 a 64,0,Mundial
2024-06-01,Cambodia,KHM,0 a 4,0,Mundial
2024-01-01,Cambodia,KHM,65+,0,Mundial
2024-03-01,Bolivia (Plurinational State of),BOL,5 a 14,0,Mundial
2024-06-01,Cambodia,KHM,5 a 14,0,Mundial
2024-03-01,Bolivia (Plurinational State of),BOL,65+,0,Mundial
2024-02-01,Cambodia,KHM,0 a 4,0,Mundial
2024-10-01,Cambodia,KHM,15 a 64,0,Mundial
2024-02-01,Cambodia,KHM,65+,0,Mundial
2024-10-01,Cambodia,KHM,65+,0,Mundial
2024-03-01,Cambodia,KHM,15 a 64,0,Mundial
2024-04-01,Bolivia (Plurinational State of),BOL,15 a 64,0,Mundial
2024-02-01,Afghanistan,AFG,5 a 14,0,Mundial
2024-05-01,Côte d’Ivoire,CIV,5 a 14,0,Mundial
2024-08-01,Slovakia,SVK,15 a 64,0,Mundial
2024-06-01,Bermuda,BMU,15 a 64,0,Mundial
2024-11-01,Costa Rica,CRI,15 a 64,0,Mundial
2024-02-01,Costa Rica,CRI,15 a 64,0,Mundial
2024-01-01,Costa Rica,CRI,0 a 4,0,Mundial
2024-02-01,Bermuda,BMU,5 a 14,0,Mundial
2024-04-01,Costa Rica,CRI,15 a 64,0,Mundial
2024-11-01,Costa Rica,CRI,65+,0,Mundial
2024-01-01,Costa Rica,CRI,5 a 14,0,Mundial
2024-05-01,Costa Rica,CRI,15 a 64,0,Mundial
2024-03-01,Costa Rica,CRI,0 a 4,0,Mundial
2024-11-01,Costa Rica,CRI,0 a 4,0,Mundial
2024-06-01,Costa Rica,CRI,5 a 14,0,Mundial
2024-03-01,Costa Rica,CRI,5 a 14,0,Mundial
2024-01-01,Costa Rica,CRI,15 a 64,0,Mundial
2024-12-01,Costa Rica,CRI,65+,0,Mundial
2024-06-01,Costa Rica,CRI,65+,0,Mundial
2024-04-01,Costa Rica,CRI,65+,0,Mundial
2024-02-01,Costa Rica,CRI,5 a 14,0,Mundial
2024-07-01,Costa Rica,CRI,5 a 14,0,Mundial
2024-02-01,Costa Rica,CRI,0 a 4,0,Mundial
2024-05-01,Costa Rica,CRI,65+,0,Mundial
2024-10-01,Costa Rica,CRI,5 a 14,0,Mundial
2024-02-01,Costa Rica,CRI,65+,0,Mundial
2024-07-01,Costa Rica,CRI,65+,0,Mundial
2024-03-01,Costa Rica,CRI,65+,0,Mundial
2024-06-01,Costa Rica,CRI,0 a 4,0,Mundial
2024-03-01,Costa Rica,CRI,15 a 64,0,Mundial
2024-09-01,Costa Rica,CRI,0 a 4,0,Mundial
2024-04-01,Costa Rica,CRI,0 a 4,0,Mundial
2024-07-01,Costa Rica,CRI,0 a 4,0,Mundial
2024-01-01,Costa Rica,CRI,65+,0,Mundial
2024-04-01,Costa Rica,CRI,5 a 14,0,Mundial
2024-12-01,Costa Rica,CRI,0 a 4,0,Mundial
2024-01-01,Afghanistan,AFG,5 a 14,0,Mundial
2024-08-01,Venezuela (Bolivarian Republic of),VEN,5 a 14,0,Mundial
2024-04-01,Venezuela (Bolivarian Republic of),VEN,65+,0,Mundial
2024-09-01,Afghanistan,AFG,0 a 4,0,Mundial
2024-06-01,Afghanistan,AFG,0 a 4,0,Mundial
2024-09-01,Venezuela (Bolivarian Republic of),VEN,15 a 64,0,Mundial
2024-07-01,Venezuela (Bolivarian Republic of),VEN,15 a 64,0,Mundial
2024-09-01,Venezuela (Bolivarian Republic of),VEN,5 a 14,0,Mundial
2024-05-01,Afghanistan,AFG,65+,0,Mundial
2024-10-01,Venezuela (Bolivarian Republic of),VEN,65+,0,Mundial
2024-08-01,Venezuela (Bolivarian Republic of),VEN,15 a 64,0,Mundial
2024-11-01,Venezuela (Bolivarian Republic of),VEN,65+,0,Mundial
2024-03-01,Afghanistan,AFG,65+,0,Mundial
2024-12-01,Venezuela (Bolivarian Republic of),VEN,0 a 4,0,Mundial
2024-09-01,Venezuela (Bolivarian Republic of),VEN,0 a 4,0,Mundial
2024-01-01,Bermuda,BMU,5 a 14,0,Mundial
2024-08-01,Afghanistan,AFG,0 a 4,0,Mundial
2024-05-01,Afghanistan,AFG,5 a 14,0,Mundial
2024-10-01,Venezuela (Bolivarian Republic of),VEN,5 a 14,0,Mundial
2024-03-01,Afghanistan,AFG,5 a 14,0,Mundial
2024-07-01,Afghanistan,AFG,0 a 4,0,Mundial
2024-04-01,Afghanistan,AFG,65+,0,Mundial
2024-12-01,Venezuela (Bolivarian Republic of),VEN,15 a 64,0,Mundial
2024-04-01,Afghanistan,AFG,15 a 64,0,Mundial
2024-03-01,Afghanistan,AFG,0 a 4,0,Mundial
2024-05-01,Afghanistan,AFG,15 a 64,0,Mundial
2024-02-01,Afghanistan,AFG,0 a 4,0,Mundial
2024-03-01,Afghanistan,AFG,15 a 64,0,Mundial
2024-02-01,Afghanistan,AFG,15 a 64,0,Mundial
2024-01-01,Afghanistan,AFG,0 a 4,0,Mundial
2024-02-01,Afghanistan,AFG,65+,0,Mundial
2024-05-01,Afghanistan,AFG,0 a 4,0,Mundial
2024-04-01,Afghanistan,AFG,0 a 4,0,Mundial
2024-10-01,Costa Rica,CRI,0 a 4,0,Mundial
2024-08-01,Costa Rica,CRI,15 a 64,0,Mundial
2024-09-01,Canada,CAN,65+,0,Mundial
2024-09-01,Canada,CAN,5 a 14,0,Mundial
2024-11-01,Canada,CAN,5 a 14,0,Mundial
2024-01-01,Canada,CAN,15 a 64,18,Mundial
2024-01-01,Canada,CAN,0 a 4,0,Mundial
2024-10-01,Canada,CAN,15 a 64,0,Mundial
2024-12-01,Canada,CAN,15 a 64,0,Mundial
2024-01-01,Canada,CAN,65+,271,Mundial
2024-01-01,Canada,CAN,5 a 14,0,Mundial
2024-11-01,Canada,CAN,15 a 64,0,Mundial
2024-02-01,Bolivia (Plurinational State of),BOL,0 a 4,0,Mundial
2024-03-01,Canada,CAN,15 a 64,2,Mundial
2024-02-01,Canada,CAN,65+,129,Mundial
2024-12-01,Canada,CAN,65+,0,Mundial
2024-12-01,Canada,CAN,0 a 4,0,Mundial
2024-09-01,Canada,CAN,15 a 64,0,Mundial
2024-04-01,Canada,CAN,0 a 4,0,Mundial
2024-03-01,Canada,CAN,0 a 4,0,Mundial
2024-07-01,Canada,CAN,5 a 14,0,Mundial
2024-04-01,Canada,CAN,5 a 14,0,Mundial
2024-08-01,Canada,CAN,15 a 64,0,Mundial
2024-03-01,Canada,CAN,5 a 14,0,Mundial
2024-07-01,Canada,CAN,15 a 64,0,Mundial
2024-04-01,Canada,CAN,65+,73,Mundial
2024-03-01,Canada,CAN,65+,51,Mundial
2024-06-01,Canada,CAN,5 a 14,0,Mundial
2024-07-01,Canada,CAN,65+,20,Mundial
2024-05-01,Canada,CAN,65+,113,Mundial
2024-05-01,Canada,CAN,0 a 4,0,Mundial
2024-05-01,Canada,CAN,15 a 64,5,Mundial
2024-08-01,Canada,CAN,65+,0,Mundial
2024-05-01,Costa Rica,CRI,0 a 4,0,Mundial
2024-11-01,Canada,CAN,0 a 4,0,Mundial
2024-10-01,Canada,CAN,0 a 4,0,Mundial
2024-06-01,Costa Rica,CRI,15 a 64,0,Mundial
2024-10-01,Costa Rica,CRI,65+,0,Mundial
2024-02-01,Canada,CAN,0 a 4,0,Mundial
2024-05-01,Costa Rica,CRI,5 a 14,0,Mundial
2024-09-01,Costa Rica,CRI,65+,0,Mundial
2024-02-01,Canada,CAN,15 a 64,9,Mundial
2024-07-01,Costa Rica,CRI,15 a 64,0,Mundial
2024-02-01,Canada,CAN,5 a 14,1,Mundial
2024-09-01,Costa Rica,CRI,15 a 64,0,Mundial
2024-11-01,Costa Rica,CRI,5 a 14,0,Mundial
2024-08-01,Costa Rica,CRI,0 a 4,0,Mundial
2024-04-01,Canada,CAN,15 a 64,6,Mundial
2024-06-01,Canada,CAN,0 a 4,0,Mundial
2024-09-01,Costa Rica,CRI,5 a 14,0,Mundial
2024-09-01,Canada,CAN,0 a 4,0,Mundial
2024-12-01,Costa Rica,CRI,15 a 64,0,Mundial
2024-05-01,Bermuda,BMU,0 a 4,0,Mundial
2024-06-01,Canada,CAN,65+,45,Mundial
2024-06-01,Canada,CAN,15 a 64,6,Mundial
2024-10-01,Costa Rica,CRI,15 a 64,0,Mundial
2024-12-01,Costa Rica,CRI,5 a 14,0,Mundial
2024-08-01,Canada,CAN,0 a 4,0,Mundial
2024-07-01,Canada,CAN,0 a 4,0,Mundial
2024-08-01,Costa Rica,CRI,65+,0,Mundial
2024-08-01,Canada,CAN,5 a 14,0,Mundial
2024-10-01,Canada,CAN,5 a 14,0,Mundial
2024-07-01,Bermuda,BMU,0 a 4,0,Mundial
2024-11-01,Canada,CAN,65+,0,Mundial
2024-10-01,Canada,CAN,65+,0,Mundial
2024-12-01,Canada,CAN,5 a 14,0,Mundial
2024-08-01,Costa Rica,CRI,5 a 14,0,Mundial
2024-01-01,South Africa,ZAF,5 a 14,0,Mundial
2024-06-01,Afghanistan,AFG,5 a 14,0,Mundial
2024-08-01,Venezuela (Bolivarian Republic of),VEN,0 a 4,0,Mundial
2024-11-01,Cayman Islands,CYM,15 a 64,0,Mundial
2024-08-01,Cayman Islands,CYM,0 a 4,0,Mundial
2024-01-01,Cayman Islands,CYM,5 a 14,0,Mundial
2024-04-01,Cayman Islands,CYM,65+,0,Mundial
2024-10-01,Cayman Islands,CYM,15 a 64,0,Mundial
2024-07-01,Cayman Islands,CYM,5 a 14,0,Mundial
2024-01-01,Cayman Islands,CYM,0 a 4,0,Mundial
2024-04-01,Cayman Islands,CYM,5 a 14,0,Mundial
2024-06-01,Cayman Islands,CYM,0 a 4,0,Mundial
2024-07-01,Cayman Islands,CYM,0 a 4,0,Mundial
2024-01-01,Slovakia,SVK,0 a 4,0,Mundial
2024-04-01,Cayman Islands,CYM,0 a 4,0,Mundial
2024-05-01,Cayman Islands,CYM,0 a 4,0,Mundial
2024-06-01,Cayman Islands,CYM,65+,0,Mundial
2024-07-01,Cayman Islands,CYM,15 a 64,0,Mundial
2024-03-01,Cayman Islands,CYM,65+,0,Mundial
2024-02-01,Cayman Islands,CYM,15 a 64,0,Mundial
2024-05-01,Cayman Islands,CYM,65+,0,Mundial
2024-01-01,Cameroon,CMR,15 a 64,0,Mundial
2024-03-01,Cayman Islands,CYM,0 a 4,0,Mundial
2024-01-01,Cayman Islands,CYM,15 a 64,0,Mundial
2024-04-01,Cayman Islands,CYM,15 a 64,0,Mundial
2024-03-01,Cayman Islands,CYM,5 a 14,0,Mundial
2024-01-01,Cameroon,CMR,65+,0,Mundial
2024-02-01,Cameroon,CMR,0 a 4,0,Mundial
2024-02-01,Cameroon,CMR,65+,0,Mundial
2024-03-01,Cayman Islands,CYM,15 a 64,0,Mundial
2024-02-01,Cameroon,CMR,15 a 64,0,Mundial
2024-02-01,Cayman Islands,CYM,65+,0,Mundial
2024-03-01,Cameroon,CMR,15 a 64,0,Mundial
2024-01-01,Côte d’Ivoire,CIV,15 a 64,0,Mundial
2024-05-01,Cameroon,CMR,0 a 4,0,Mundial
2024-02-01,Cayman Islands,CYM,0 a 4,0,Mundial
2024-12-01,Cayman Islands,CYM,5 a 14,0,Mundial
2024-08-01,Slovakia,SVK,65+,0,Mundial
2024-03-01,Slovakia,SVK,65+,1,Mundial
2024-05-01,Côte d’Ivoire,CIV,15 a 64,0,Mundial
2024-07-01,Slovakia,SVK,15 a 64,0,Mundial
2024-03-01,Slovakia,SVK,0 a 4,0,Mundial
2024-06-01,Slovakia,SVK,15 a 64,0,Mundial
2024-02-01,Slovakia,SVK,15 a 64,0,Mundial
2024-02-01,Côte d’Ivoire,CIV,15 a 64,0,Mundial
2024-09-01,Cayman Islands,CYM,65+,0,Mundial
2024-05-01,Slovakia,SVK,0 a 4,0,Mundial
2024-11-01,South Africa,ZAF,15 a 64,0,Mundial
2024-08-01,Cayman Islands,CYM,65+,0,Mundial
2024-07-01,Cayman Islands,CYM,65+,0,Mundial
2024-01-01,Slovakia,SVK,15 a 64,2,Mundial
2024-08-01,Cayman Islands,CYM,5 a 14,0,Mundial
2024-11-01,Cayman Islands,CYM,5 a 14,0,Mundial
2024-06-01,Cayman Islands,CYM,5 a 14,0,Mundial
2024-10-01,Cayman Islands,CYM,65+,0,Mundial
2024-06-01,Cayman Islands,CYM,15 a 64,0,Mundial
2024-10-01,Cayman Islands,CYM,5 a 14,0,Mundial
2024-12-01,Cayman Islands,CYM,0 a 4,0,Mundial
2024-05-01,Cayman Islands,CYM,5 a 14,0,Mundial
2024-09-01,Cayman Islands,CYM,15 a 64,0,Mundial
2024-11-01,Cayman Islands,CYM,65+,0,Mundial
2024-05-01,Cayman Islands,CYM,15 a 64,0,Mundial
2024-09-01,Cayman Islands,CYM,0 a 4,0,Mundial
2024-12-01,Cayman Islands,CYM,65+,0,Mundial
2024-09-01,Cayman Islands,CYM,5 a 14,0,Mundial
2024-02-01,Cayman Islands,CYM,5 a 14,0,Mundial
2024-08-01,Cayman Islands,CYM,15 a 64,0,Mundial
2024-04-01,Slovakia,SVK,0 a 4,0,Mundial
2024-04-01,Venezuela (Bolivarian Republic of),VEN,5 a 14,0,Mundial
2024-01-01,Cameroon,CMR,0 a 4,0,Mundial
2024-06-01,Cameroon,CMR,0 a 4,0,Mundial
2024-12-01,Cameroon,CMR,0 a 4,0,Mundial
2024-08-01,Cameroon,CMR,15 a 64,0,Mundial
2024-11-01,Cameroon,CMR,0 a 4,0,Mundial
2024-09-01,Cameroon,CMR,0 a 4,0,Mundial
2024-11-01,Cameroon,CMR,5 a 14,0,Mundial
2024-05-01,Bolivia (Plurinational State of),BOL,5 a 14,0,Mundial
2024-10-01,Cameroon,CMR,5 a 14,0,Mundial
2024-05-01,Bolivia (Plurinational State of),BOL,0 a 4,0,Mundial
2024-03-01,Venezuela (Bolivarian Republic of),VEN,5 a 14,0,Mundial
2024-12-01,Cameroon,CMR,15 a 64,0,Mundial
2024-04-01,Bolivia (Plurinational State of),BOL,65+,0,Mundial
2024-06-01,Afghanistan,AFG,65+,0,Mundial
2024-09-01,South Africa,ZAF,15 a 64,0,Mundial
2024-12-01,South Africa,ZAF,65+,0,Mundial
2024-10-01,Cameroon,CMR,0 a 4,0,Mundial
2024-04-01,Bolivia (Plurinational State of),BOL,5 a 14,0,Mundial
2024-10-01,South Africa,ZAF,65+,0,Mundial
2024-11-01,South Africa,ZAF,5 a 14,0,Mundial
2024-04-01,Bolivia (Plurinational State of),BOL,0 a 4,0,Mundial
2024-11-01,Venezuela (Bolivarian Republic of),VEN,0 a 4,0,Mundial
2024-11-01,South Africa,ZAF,65+,0,Mundial
2024-02-01,Bolivia (Plurinational State of),BOL,5 a 14,0,Mundial
2024-07-01,Venezuela (Bolivarian Republic of),VEN,0 a 4,0,Mundial
2024-03-01,Venezuela (Bolivarian Republic of),VEN,65+,0,Mundial
2024-04-01,Afghanistan,AFG,5 a 14,0,Mundial
2024-11-01,Venezuela (Bolivarian Republic of),VEN,5 a 14,0,Mundial
2024-07-01,Venezuela (Bolivarian Republic of),VEN,5 a 14,0,Mundial
2024-04-01,Venezuela (Bolivarian Republic of),VEN,0 a 4,0,Mundial
2024-10-01,Afghanistan,AFG,15 a 64,0,Mundial
2024-07-01,Afghanistan,AFG,15 a 64,0,Mundial
2024-10-01,South Africa,ZAF,5 a 14,0,Mundial
2024-04-01,Cameroon,CMR,15 a 64,0,Mundial
2024-08-01,Cameroon,CMR,0 a 4,0,Mundial
2024-11-01,Cameroon,CMR,65+,0,Mundial
2024-01-01,Cayman Islands,CYM,65+,0,Mundial
2024-01-01,Cameroon,CMR,5 a 14,0,Mundial
2024-05-01,Cameroon,CMR,65+,0,Mundial
2024-10-01,Cameroon,CMR,15 a 64,0,Mundial
2024-02-01,Cameroon,CMR,5 a 14,0,Mundial
2024-06-01,Cameroon,CMR,65+,0,Mundial
2024-11-01,Cameroon,CMR,15 a 64,0,Mundial
2024-03-01,Cameroon,CMR,0 a 4,0,Mundial
2024-05-01,Cameroon,CMR,15 a 64,0,Mundial
2024-07-01,Cameroon,CMR,0 a 4,0,Mundial
2024-12-01,Cameroon,CMR,5 a 14,0,Mundial
2024-03-01,Cameroon,CMR,5 a 14,0,Mundial
2024-05-01,Cameroon,CMR,5 a 14,0,Mundial
2024-07-01,Cameroon,CMR,5 a 14,0,Mundial
2024-05-01,Bolivia (Plurinational State of),BOL,65+,0,Mundial
2024-12-01,Cameroon,CMR,65+,0,Mundial
2024-06-01,Cameroon,CMR,15 a 64,0,Mundial
2024-08-01,Cameroon,CMR,5 a 14,0,Mundial
2024-08-01,Bolivia (Plurinational State of),BOL,15 a 64,0,Mundial
2024-04-01,Cameroon,CMR,0 a 4,0,Mundial
2024-06-01,Cameroon,CMR,5 a 14,0,Mundial
2024-09-01,Cameroon,CMR,15 a 64,0,Mundial
2024-04-01,Cameroon,CMR,5 a 14,0,Mundial
2024-07-01,Cameroon,CMR,65+,0,Mundial
2024-09-01,Cameroon,CMR,5 a 14,0,Mundial
2024-04-01,Cameroon,CMR,65+,0,Mundial
2024-08-01,Cameroon,CMR,65+,0,Mundial
2024-10-01,Cameroon,CMR,65+,0,Mundial
2024-07-01,Cameroon,CMR,15 a 64,0,Mundial
2024-09-01,Cameroon,CMR,65+,0,Mundial
2024-03-01,Cameroon,CMR,65+,0,Mundial
2024-02-01,Cuba,CUB,65+,6,Mundial
2024-12-01,South Africa,ZAF,5 a 14,0,Mundial
2024-12-01,South Africa,ZAF,0 a 4,0,Mundial
2024-11-01,Chad,TCD,0 a 4,0,Mundial
2024-08-01,Chad,TCD,5 a 14,0,Mundial
2024-09-01,Chad,TCD,65+,0,Mundial
2024-08-01,Chad,TCD,15 a 64,0,Mundial
2024-08-01,Chad,TCD,65+,0,Mundial
2024-07-01,Chad,TCD,5 a 14,0,Mundial
2024-07-01,Chad,TCD,65+,0,Mundial
2024-04-01,Chad,TCD,65+,0,Mundial
2024-07-01,Chad,TCD,15 a 64,0,Mundial
2024-04-01,Chad,TCD,15 a 64,0,Mundial
2024-06-01,Chad,TCD,5 a 14,0,Mundial
2024-03-01,Chad,TCD,65+,0,Mundial
2024-06-01,Chad,TCD,0 a 4,0,Mundial
2024-03-01,Chad,TCD,15 a 64,0,Mundial
2024-05-01,Chad,TCD,5 a 14,0,Mundial
2024-05-01,Chad,TCD,0 a 4,0,Mundial
2024-02-01,Chad,TCD,0 a 4,0,Mundial
2024-01-01,Chad,TCD,0 a 4,0,Mundial
2024-01-01,Burundi,BDI,15 a 64,0,Mundial
2024-02-01,Burundi,BDI,0 a 4,0,Mundial
2024-03-01,Burundi,BDI,15 a 64,0,Mundial
2024-01-01,Burundi,BDI,0 a 4,0,Mundial
2024-04-01,Burundi,BDI,0 a 4,0,Mundial
2024-01-01,Burundi,BDI,5 a 14,0,Mundial
2024-05-01,Burundi,BDI,0 a 4,0,Mundial
2024-02-01,Burundi,BDI,15 a 64,0,Mundial
2024-11-01,Burundi,BDI,15 a 64,0,Mundial
2024-02-01,Burundi,BDI,65+,0,Mundial
2024-12-01,Burundi,BDI,0 a 4,0,Mundial
2024-09-01,Chad,TCD,15 a 64,0,Mundial
2024-01-01,Yemen,YEM,15 a 64,0,Mundial
2024-12-01,Chad,TCD,15 a 64,0,Mundial
2024-02-01,Yemen,YEM,15 a 64,0,Mundial
2024-11-01,Chad,TCD,5 a 14,0,Mundial
2024-10-01,Chad,TCD,5 a 14,0,Mundial
2024-07-01,Chad,TCD,0 a 4,0,Mundial
2024-10-01,Chad,TCD,0 a 4,0,Mundial
2024-06-01,Chad,TCD,65+,0,Mundial
2024-05-01,Chad,TCD,65+,0,Mundial
2024-06-01,Chad,TCD,15 a 64,0,Mundial
2024-05-01,Chad,TCD,15 a 64,0,Mundial
2024-04-01,Chad,TCD,5 a 14,0,Mundial
2024-04-01,Chad,TCD,0 a 4,0,Mundial
2024-03-01,Chad,TCD,0 a 4,0,Mundial
2024-03-01,Chad,TCD,5 a 14,0,Mundial
2024-02-01,Chad,TCD,5 a 14,0,Mundial
2024-02-01,Chad,TCD,65+,0,Mundial
2024-03-01,Burundi,BDI,0 a 4,0,Mundial
2024-02-01,Chad,TCD,15 a 64,0,Mundial
2024-12-01,Chad,TCD,0 a 4,0,Mundial
2024-12-01,Yemen,YEM,65+,0,Mundial
2024-01-01,Chad,TCD,5 a 14,0,Mundial
2024-12-01,Yemen,YEM,5 a 14,0,Mundial
2024-01-01,Chad,TCD,15 a 64,0,Mundial
2024-12-01,Chad,TCD,5 a 14,0,Mundial
2024-11-01,Yemen,YEM,15 a 64,0,Mundial
2024-09-01,Chad,TCD,5 a 14,0,Mundial
2024-10-01,Yemen,YEM,15 a 64,0,Mundial
2024-09-01,Yemen,YEM,0 a 4,0,Mundial
2024-08-01,Yemen,YEM,0 a 4,0,Mundial
2024-07-01,Yemen,YEM,0 a 4,0,Mundial
2024-05-01,Yemen,YEM,15 a 64,0,Mundial
2024-03-01,Yemen,YEM,0 a 4,0,Mundial
2024-01-01,Chad,TCD,65+,0,Mundial
2024-12-01,Burundi,BDI,5 a 14,0,Mundial
2024-03-01,Burundi,BDI,5 a 14,0,Mundial
2024-04-01,Burundi,BDI,15 a 64,0,Mundial
2024-09-01,Burundi,BDI,0 a 4,0,Mundial
2024-09-01,Burundi,BDI,5 a 14,0,Mundial
2024-10-01,Burundi,BDI,15 a 64,0,Mundial
2024-10-01,Burundi,BDI,65+,0,Mundial
2024-11-01,Burundi,BDI,65+,0,Mundial
2024-12-01,Croatia,HRV,0 a 4,0,Mundial
2024-12-01,Bolivia (Plurinational State of),BOL,15 a 64,1,Mundial
2024-12-01,Bolivia (Plurinational State of),BOL,0 a 4,0,Mundial
2024-11-01,Bolivia (Plurinational State of),BOL,0 a 4,0,Mundial
2024-10-01,Bolivia (Plurinational State of),BOL,15 a 64,0,Mundial
2024-09-01,Western Sahara,ESH,5 a 14,0,Mundial
2024-10-01,Western Sahara,ESH,15 a 64,0,Mundial
2024-11-01,Western Sahara,ESH,15 a 64,0,Mundial
2024-11-01,Western Sahara,ESH,65+,0,Mundial
2024-08-01,Burundi,BDI,5 a 14,0,Mundial
2024-11-01,Yemen,YEM,65+,0,Mundial
2024-11-01,Yemen,YEM,0 a 4,0,Mundial
2024-10-01,Yemen,YEM,65+,0,Mundial
2024-10-01,Yemen,YEM,5 a 14,0,Mundial
2024-09-01,Yemen,YEM,15 a 64,0,Mundial
2024-08-01,Yemen,YEM,15 a 64,0,Mundial
2024-07-01,Yemen,YEM,15 a 64,0,Mundial
2024-06-01,Yemen,YEM,0 a 4,0,Mundial
2024-05-01,Yemen,YEM,0 a 4,0,Mundial
2024-04-01,Yemen,YEM,65+,0,Mundial
2024-04-01,Yemen,YEM,5 a 14,0,Mundial
2024-02-01,Yemen,YEM,0 a 4,0,Mundial
2024-01-01,Yemen,YEM,0 a 4,0,Mundial
2024-10-01,Yemen,YEM,0 a 4,0,Mundial
2024-12-01,Croatia,HRV,5 a 14,0,Mundial
2024-11-01,Yemen,YEM,5 a 14,0,Mundial
2024-08-01,Chad,TCD,0 a 4,0,Mundial
